block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
b_1267357,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-823,
b_1267350,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-824,
b_1267354,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-825,
b_1267352,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-826,
b_1267355,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-827,
b_1267348,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-828,
b_1267360,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-829,
b_1267358,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-830,
b_1267356,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-831,
b_1267464,10132,0,Harrah's Casino and Riverfront Streetcar,46649,1_merged_2495713,1,48-0-335,
a_1263748,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-270,
a_1263747,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-271,
a_1263746,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-272,
a_1263745,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-273,
a_1263748,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-274,
a_1263747,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-275,
a_1263746,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-276,
a_1263745,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-277,
b_1267317,10119,0,French Market,46607,3_merged_2495714,1,2-0-304,
b_1267316,10119,0,French Market,46607,3_merged_2495714,1,2-0-305,
a_1263749,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-278,
a_1263745,9860,1,Michoud Blvd. via Dillard University & Chef Menteur Highway,45569,4,2,94-1-279,
b_1267316,10119,0,French Market,46607,3_merged_2495714,1,2-0-306,
b_1267315,10119,0,French Market,46607,3_merged_2495714,1,2-0-307,
b_1267317,10119,0,French Market,46607,3_merged_2495714,1,2-0-308,
b_1267316,10119,0,French Market,46607,3_merged_2495714,1,2-0-309,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-194,
a_1263575,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-195,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-196,
a_1263575,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-197,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-198,
a_1263575,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-199,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-200,
a_1263575,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-201,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-202,
a_1263574,9841,0,UPT (AMTRAK) via Napoleon Avenue,45495,2_merged_2495710,2,28-0-203,
b_1267498,10132,0,Harrah's Casino and Riverfront Streetcar,46649,1_merged_2495713,1,48-0-336,
b_1267417,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,1_merged_2495713,2,27-0-143,
b_1267597,10141,0,Canal Street via Lake Forest Boulevard and Walmart,46693,2_merged_2495715,2,64-0-141,
b_1267615,10143,0,Canal Street via Louisa Street and N. Claiborne Ave.,46702,2_merged_2495715,2,80-0-97,
b_1267598,10141,0,Canal Street via Lake Forest Boulevard and Walmart,46693,2_merged_2495715,2,64-0-142,
a_1263686,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-83,
a_1263687,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-84,
a_1263686,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-85,
a_1263687,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-86,
a_1263686,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-87,
a_1263687,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-88,
a_1263686,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-89,
a_1263687,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-90,
a_1263686,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-91,
a_1263687,9855,1,SUNO via N. Robertson Ave. and Desire Street,45549,2_merged_2495710,2,80-1-92,
a_1263540,9837,1,S. Claiborne Avenue via Garden District,45485,4,1,12-1-870,
a_1263551,9837,1,S. Claiborne Avenue via Garden District,45488,4,1,12-1-871,
a_1263545,9837,1,S. Claiborne Avenue via Garden District,45485,4,1,12-1-872,
a_1263543,9837,1,S. Claiborne Avenue via Garden District,45485,4,1,12-1-873,
a_1263546,9837,1,S. Claiborne Avenue via Garden District,45485,4,1,12-1-874,
a_1263539,9837,1,S. Claiborne Avenue via Garden District,45485,4,1,12-1-875,
a_1263546,9837,1,S. Claiborne Avenue via Garden District,45488,4,1,12-1-876,
a_1263545,9837,1,S. Claiborne Avenue via Garden District,45488,4,1,12-1-877,
a_1263548,9837,1,S. Claiborne Avenue via Garden District,45488,4,1,12-1-878,
a_1263547,9837,1,S. Claiborne Avenue via Garden District,45488,4,1,12-1-879,
b_1267597,10141,0,Canal Street via Lake Forest Boulevard and Walmart,46693,2_merged_2495715,2,64-0-143,
b_1267473,10132,0,Harrah's Casino and Riverfront Streetcar,46649,2_merged_2495715,1,48-0-337,
b_1267314,10119,0,French Market,46607,2_merged_2495715,1,2-0-310,
b_1267592,10142,1,To Walmart at Bullard Avenue via Crowder Blvd. and Read Blvd.,46701,1_merged_2495713,2,65-1-130,
b_1267589,10142,1,To Walmart at Bullard Avenue via Crowder Blvd. and Read Blvd.,46701,1_merged_2495713,2,65-1-131,
b_1267566,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-186,
b_1267567,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-187,
b_1267568,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-188,
b_1267565,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-189,
b_1267566,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-190,
b_1267567,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-191,
b_1267568,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-192,
b_1267565,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46690,1_merged_2495713,2,62-1-193,
b_1267569,10139,0,Canal Street via Morrison Road,46688,1_merged_2495713,2,62-0-200,
b_1267570,10139,0,Canal Street via Morrison Road,46688,1_merged_2495713,2,62-0-201,
b_1267696,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-244,
b_1267700,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-245,
b_1267313,10119,0,French Market,46607,2_merged_2495715,1,2-0-311,
b_1267697,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-246,
b_1267699,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-247,
b_1267696,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-248,
b_1267700,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-249,
b_1267695,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-250,
b_1267698,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-251,
b_1267697,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-252,
b_1267699,10148,0,Broad and Washington,46712,3_merged_2495714,2,94-0-253,
b_1267647,10145,1,Jackson Barracks via St. Claude Ave. and Lower 9th Ward,46707,1_merged_2495713,2,88-1-264,
b_1267312,10119,0,French Market,46607,2_merged_2495715,1,2-0-312,
b_1267552,10137,0,Canal Street via UNO Lakefront Arena and St. Claude Ave.,46676,3_merged_2495714,2,57-0-170,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-95,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-96,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-97,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-98,
a_1263601,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,3_merged_2495709,2,45-1-99,
a_1263601,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,3_merged_2495709,2,45-1-100,
a_1263601,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,3_merged_2495709,2,45-1-101,
a_1263601,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,3_merged_2495709,2,45-1-102,
a_1263580,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,1_merged_2495708,2,32-0-117,
b_1267649,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,1_merged_2495713,2,88-0-241,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-103,
a_1263602,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,4,2,45-1-104,
a_1263508,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-832,
a_1263501,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-833,
a_1263504,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-834,
a_1263497,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-835,
a_1263498,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-836,
a_1263507,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-837,
a_1263506,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-838,
a_1263505,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-839,
a_1263502,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-840,
a_1263500,9837,0,Canal Street via Garden District,45482,1_merged_2495708,1,12-0-841,
b_1267553,10137,0,Canal Street via UNO Lakefront Arena and St. Claude Ave.,46676,3_merged_2495714,2,57-0-171,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-87,
b_1267507,10133,0,Harrah's Casino via Canal Street,46656,1_merged_2495713,1,49-0-275,
b_1267506,10133,0,Harrah's Casino via Canal Street,46656,1_merged_2495713,1,49-0-276,
b_1267828,10153,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,2_merged_2495715,2,108-1-45,
b_1267499,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-325,
b_1267423,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,3_merged_2495714,2,27-0-144,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-92,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-93,
a_1263485,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-281,
a_1263486,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-282,
b_1267424,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,3_merged_2495714,2,27-0-145,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-94,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-95,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-96,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-97,
a_1263485,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-283,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-98,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-99,
a_1263468,9833,0,Canal Street via French Market,45472,1_merged_2495708,2,5-0-100,
b_1267717,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-91,
b_1267313,10119,1,Convention Center,46609,2_merged_2495715,1,2-1-336,
b_1267341,10122,0,Canal Street via World War II Museum,46615,2_merged_2495715,2,11-0-284,
b_1267713,10150,0,Elk Place at Canal Street,46722,3_merged_2495714,2,101-0-92,
b_1267309,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-337,
b_1267524,10135,1,University of New Orleans via Paris Avenue,46669,1_merged_2495713,2,52-1-156,
b_1267713,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-93,
b_1267424,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,3_merged_2495714,2,27-0-146,
b_1267464,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-326,
b_1267423,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,3_merged_2495714,2,27-0-147,
b_1267717,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-94,
b_1267310,10119,0,French Market,46607,1_merged_2495713,1,2-0-313,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-88,
b_1267717,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-95,
b_1267310,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-338,
b_1267717,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-96,
b_1267499,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-327,
b_1267311,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-339,
b_1267405,10124,1,Broadway via Loyola and Tulane Universities,46625,1_merged_2495713,2,15-1-89,
b_1267464,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-328,
b_1267662,10146,1,Elysian Fields Avenue via Carrollton Avenue,46709,3_merged_2495714,2,90-1-124,
b_1267309,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-340,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-90,
b_1267423,10126,0,Tchoupitoulas St. via Washington Ave. and Xavier University,46628,3_merged_2495714,2,27-0-148,
b_1267305,10118,0,Canal Street Ferry Terminal,46605,3_merged_2495714,0,1-0-206,
b_1267305,10118,0,Canal Street Ferry Terminal,46605,3_merged_2495714,0,1-0-207,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-186,
b_1267309,10119,1,Convention Center,46609,1_merged_2495713,1,2-1-341,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-187,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-188,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-189,
b_1267305,10118,0,Canal Street Ferry Terminal,46605,3_merged_2495714,0,1-0-208,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-190,
b_1267305,10118,0,Canal Street Ferry Terminal,46605,3_merged_2495714,0,1-0-209,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-191,
b_1267304,10118,1,Algiers Point Ferry Terminal,46606,2_merged_2495715,0,1-1-192,
b_1267509,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-273,
b_1267444,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-272,
b_1267509,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-274,
b_1267510,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-275,
b_1267509,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-276,
b_1267510,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-277,
b_1267509,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-278,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-91,
b_1267717,10150,0,Canal Street via O'Keefe Ave. and Loyola Ave.,46721,3_merged_2495714,2,101-0-97,
b_1267577,10139,1,Walmart at Bullard Avenue via Morrison Road and Little Woods,46689,3_merged_2495714,2,62-1-194,
b_1267510,10133,1,UPT (AMTRAK) via Canal Street,46661,2_merged_2495715,1,49-1-279,
a_1263810,9869,0,Canal Street Ferry Terminal,45607,6_merged_2495712,0,1-0-210,
a_1263810,9869,0,Canal Street Ferry Terminal,45607,6_merged_2495712,0,1-0-211,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-193,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-194,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-195,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-196,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-197,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-198,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-199,
a_1263809,9869,1,Algiers Point Ferry Terminal,45608,5_merged_2495711,0,1-1-200,
a_1263434,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-342,
a_1263432,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-343,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-92,
b_1267378,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-842,
a_1263434,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-344,
a_1263432,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-345,
a_1263433,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-346,
a_1263434,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-347,
a_1263433,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-348,
a_1263434,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-349,
a_1263432,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-350,
a_1263433,9831,1,Convention Center,45464,1_merged_2495708,1,2-1-351,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-135,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-136,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-137,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-93,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-138,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-139,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-140,
a_1263816,9839,0,Canal Street via Poydras Street and Superdome,45491,3_merged_2495709,2,16-0-141,
a_1263816,9839,1,S. Carrollton Avenue via Poydras Street and Superdome,45492,3_merged_2495709,2,16-1-140,
a_1263816,9839,1,S. Carrollton Avenue via Poydras Street and Superdome,45492,3_merged_2495709,2,16-1-141,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-144,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-145,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-146,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-147,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-148,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-149,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-150,
b_1267360,10123,1,S. Claiborne Avenue via Garden District,46620,1_merged_2495713,1,12-1-880,
b_1267444,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,1_merged_2495713,2,39-0-273,
b_1267553,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-151,
b_1267552,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,3_merged_2495714,2,57-1-152,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-94,
b_1267476,10131,1,Cemeteries,46646,2_merged_2495715,1,47-1-472,
b_1267549,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,1_merged_2495713,2,57-1-153,
b_1267548,10137,1,Southern University of New Orleans via St. Claude Ave.,46679,1_merged_2495713,2,57-1-154,
b_1267356,10123,1,S. Claiborne Avenue via Garden District,46620,1_merged_2495713,1,12-1-881,
b_1267745,10154,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,46740,1_merged_2495713,2,114-1-128,
b_1267349,10123,1,S. Claiborne Avenue via Garden District,46620,1_merged_2495713,1,12-1-882,
b_1267534,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-148,
b_1267535,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-149,
b_1267534,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-150,
b_1267539,10136,0,Canal Street via French Quarter,46672,2_merged_2495715,2,55-0-150,
b_1267534,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-151,
b_1267535,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-152,
b_1267534,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-153,
b_1267535,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-154,
b_1267381,10123,0,Canal Street via Garden District,46617,3_merged_2495714,1,12-0-843,
b_1267535,10136,1,University of New Orleans via French Quarter,46674,1_merged_2495713,2,55-1-155,
b_1267537,10136,1,University of New Orleans via French Quarter,46674,2_merged_2495715,2,55-1-156,
b_1267671,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-146,
b_1267430,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-204,
b_1267670,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-147,
b_1267662,10146,1,Elysian Fields Avenue via Carrollton Avenue,46709,3_merged_2495714,2,90-1-125,
b_1267614,10143,0,Canal Street via Louisa Street and N. Claiborne Ave.,46702,2_merged_2495715,2,80-0-98,
b_1267429,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-205,
b_1267430,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-206,
b_1267429,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-207,
b_1267430,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-208,
b_1267537,10136,1,University of New Orleans via French Quarter,46674,2_merged_2495715,2,55-1-157,
b_1267430,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-209,
b_1267429,10127,0,UPT (AMTRAK) via Napoleon Avenue,46630,2_merged_2495715,2,28-0-210,
b_1267362,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-883,
b_1267369,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-884,
b_1267366,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-885,
b_1267538,10136,1,University of New Orleans via French Quarter,46674,2_merged_2495715,2,55-1-158,
b_1267364,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-886,
b_1267371,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-887,
b_1267363,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-888,
b_1267370,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-889,
b_1267365,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-890,
b_1267367,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-891,
b_1267354,10123,1,S. Claiborne Avenue via Garden District,46620,1_merged_2495713,1,12-1-892,
b_1267471,10132,1,City Park and Museum of Art,46653,2_merged_2495715,1,48-1-329,
a_1263851,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr. & UPT,45594,4,2,114-1-129,
a_1263850,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr. & UPT,45594,4,2,114-1-130,
b_1267589,10141,1,Expedition via Lake Forest Blvd. and Walmart,46695,1_merged_2495713,2,64-1-145,
a_1263851,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-131,
a_1263850,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-132,
a_1263851,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-133,
a_1263850,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-134,
a_1263851,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-135,
a_1263850,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,4,2,114-1-136,
a_1263851,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr. & UPT,45594,4,2,114-1-137,
a_1263850,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr. & UPT,45594,4,2,114-1-138,
b_1267671,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-148,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-95,
b_1267670,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-149,
b_1267469,10131,1,Cemeteries,46646,1_merged_2495713,1,47-1-473,
b_1267587,10141,1,Expedition via Lake Forest Blvd. and Walmart,46695,1_merged_2495713,2,64-1-146,
b_1267586,10141,1,Expedition via Lake Forest Blvd. and Walmart,46695,1_merged_2495713,2,64-1-147,
b_1267305,10118,1,Algiers Point Ferry Terminal,46606,3_merged_2495714,0,1-1-201,
a_1263558,9838,1,Broadway via Loyola and Tulane Universities,45490,4,2,15-1-96,
b_1267653,10145,0,Canal St. via St. Claude Ave. and Lower 9th Ward,46706,3_merged_2495714,2,88-0-242,
a_1263452,9845,1,City Park and Museum of Art,45512,2_merged_2495710,1,48-1-330,
